,wave,flux
0,3800.142578125,0.04079341916079847
1,3801.018798828125,-0.03889888310493151
2,3801.893310546875,0.04368811903101047
3,3802.77001953125,0.4295608372166872
4,3803.644775390625,0.2185557583716705
5,3804.52197265625,0.23476777381321612
6,3805.397216796875,0.36092105287302645
7,3806.272705078125,0.2355035623663881
8,3807.150390625,0.3189437474300009
9,3808.026123046875,0.33536315999923133
10,3808.904296875,0.23802168145996236
11,3809.780517578125,0.0641334359316308
12,3810.658935546875,0.05781555777893529
13,3811.53564453125,0.2735906314638033
14,3812.41259765625,0.2746063631640746
15,3813.291748046875,-0.18020285047346457
16,3814.1689453125,-0.02029071462247769
17,3815.04833984375,-0.030588162398080335
18,3815.926025390625,-0.16377317096858982
19,3816.805908203125,-0.1136607157934181
20,3817.68408203125,-0.2547799427722542
21,3818.562255859375,0.001337487236170307
22,3819.44287109375,-0.03287745064102244
23,3820.321533203125,-0.113996760552948
24,3821.202392578125,-0.16237672547299375
25,3822.08154296875,-0.16878405246427938
26,3822.962890625,0.09006072416779733
27,3823.84228515625,0.2925215067926571
28,3824.72412109375,0.3313087637798431
29,3825.60400390625,0.2738991745845647
30,3826.484130859375,0.20310403218168155
31,3827.366455078125,0.30510995399315605
32,3828.2470703125,0.6648201382424368
33,3829.129638671875,0.4830742413162987
34,3830.0107421875,0.6743711797438501
35,3830.893798828125,0.8583364847958319
36,3831.775146484375,0.7102950293731771
37,3832.65673828125,0.51993147551955
38,3833.54052734375,0.6404454818229678
39,3834.42236328125,0.0885926063183287
40,3835.306640625,0.2662090632617363
41,3836.188720703125,0.4887683742492941
42,3837.073486328125,0.4684661744337415
43,3837.9560546875,0.4876750355797813
44,3838.839111328125,0.5818234031129336
45,3839.724365234375,0.6228757295382961
46,3840.607666015625,0.48013450682185665
47,3841.4931640625,0.2817477207523024
48,3842.376953125,0.32560919219054574
49,3843.262939453125,0.5626881883514787
50,3844.147216796875,0.45389367447051165
51,3845.031494140625,0.2424763272662553
52,3845.918212890625,0.5929752539489176
53,3846.802978515625,0.5397801659391844
54,3847.68994140625,0.3268711547824068
55,3848.5751953125,0.3811310671286865
56,3849.462646484375,0.040661441299514406
57,3850.34814453125,0.21347987552668454
58,3851.23388671875,0.11070312795481158
59,3852.1220703125,-0.18443236502315297
60,3853.00830078125,-0.1397814032380843
61,3853.896728515625,0.15404513175215623
62,3854.783203125,-0.14192701915209285
63,3855.672119140625,-0.26064386329548433
64,3856.55908203125,-0.41248688698249025
65,3857.4462890625,-0.4546470233403159
66,3858.3359375,-0.24785662261147343
67,3859.223388671875,-0.05857541582263669
68,3860.113525390625,-0.3255243647060138
69,3861.00146484375,-0.26573080750755446
70,3861.891845703125,-0.3049844511489168
71,3862.7802734375,-0.17798598862300055
72,3863.6689453125,-0.0919608968885413
73,3864.559814453125,-0.1756730216091884
74,3865.44873046875,0.032233624157003066
75,3866.340087890625,-0.23953095826921508
76,3867.229736328125,-0.036435585418530064
77,3868.121337890625,-0.1109548256862263
78,3869.01123046875,-0.36228949912085096
79,3869.9013671875,-0.2500529715406934
80,3870.793701171875,-0.12261786893033
81,3871.68408203125,-0.20439418847693028
82,3872.576904296875,-0.12496002742268353
83,3873.4677734375,0.09354873563550545
84,3874.361083984375,0.09235328397917547
85,3875.25244140625,-0.17693353921935084
86,3876.143798828125,-0.15015291372855954
87,3877.03759765625,0.07441904140155826
88,3877.9296875,0.21220031693232413
89,3878.823974609375,0.46608986230549443
90,3879.716064453125,0.6401989104744016
91,3880.61083984375,0.5766778944777928
92,3881.503662109375,0.7133042200265591
93,3882.396484375,0.9333100488660586
94,3883.291748046875,0.9541606825176518
95,3884.18505859375,0.8262365078510675
96,3885.080810546875,0.8661802344385987
97,3885.974609375,1.016193806648593
98,3886.87060546875,0.7650297280204786
99,3887.764892578125,0.9847966526431189
100,3888.6591796875,0.6685090225141616
101,3889.555908203125,0.6523383336544005
102,3890.45068359375,0.7781003515513064
103,3891.347900390625,0.5991661957809725
104,3892.2431640625,0.7849055218818847
105,3893.140625,0.6585245868146715
106,3894.0361328125,0.8401294722561885
107,3894.93408203125,0.8337895938258154
108,3895.830078125,0.816252288201974
109,3896.726318359375,1.1304305973915432
110,3897.625,1.1884320982145933
111,3898.521728515625,0.9010066704861277
112,3899.420654296875,0.9258840841359617
113,3900.317626953125,1.0778508242957792
114,3901.217041015625,0.9478662081663942
115,3902.114501953125,0.5769269839677011
116,3903.01220703125,0.5173685439908086
117,3903.912353515625,0.46457803609094284
118,3904.810302734375,0.39092947087217855
119,3905.710693359375,0.2271704873424065
120,3906.609375,0.16317774090896942
121,3907.51025390625,0.24481274318425847
122,3908.408935546875,0.08092502357867998
123,3909.30810546875,0.03108557901551333
124,3910.209716796875,0.1945878608954982
125,3911.109130859375,-0.11946819934375702
126,3912.010986328125,-0.15081926403448856
127,3912.9111328125,0.38239717115945865
128,3913.813232421875,-0.29195043472890286
129,3914.713623046875,-0.1771788015374322
130,3915.6142578125,-0.01624453259145037
131,3916.517333984375,-0.0052022830430715926
132,3917.418212890625,-0.10251843298740544
133,3918.321533203125,-0.10744006051289093
134,3919.222900390625,0.1924271609845325
135,3920.126708984375,-0.20085519469052368
136,3921.028564453125,-0.12255270772080182
137,3921.9306640625,-0.000419925972302638
138,3922.8349609375,0.01605351043889121
139,3923.7373046875,0.0323080961699686
140,3924.64208984375,-0.23041228995641572
141,3925.544921875,-0.003863342696114426
142,3926.4501953125,-0.18549804738045497
143,3927.353515625,-0.11034086597948456
144,3928.257080078125,0.053084097065315784
