,wave,flux
0,3818.562255859375,0.6707945008282651
1,3819.44287109375,0.35345887927347136
2,3820.321533203125,-0.034667789514357006
3,3821.202392578125,0.14532095685205745
4,3822.08154296875,0.3031193195872705
5,3822.962890625,0.20468220784746338
6,3823.84228515625,0.159781742062002
7,3824.72412109375,0.06598901313718235
8,3825.60400390625,0.13885812524145652
9,3826.484130859375,0.3903453720493849
10,3827.366455078125,0.3682701011751183
11,3828.2470703125,0.33239011151946823
12,3829.129638671875,0.2996989885553968
13,3830.0107421875,0.32801957584962044
14,3830.893798828125,0.3232519174632231
15,3831.775146484375,0.39033415108472447
16,3832.65673828125,0.33536285458701204
17,3833.54052734375,0.23030853857050673
18,3834.42236328125,0.254365829229433
19,3835.306640625,0.3205827222696418
20,3836.188720703125,0.32765130725083413
21,3837.073486328125,0.4151861088894039
22,3837.9560546875,0.1128370314258186
23,3838.839111328125,0.3095943304685465
24,3839.724365234375,0.34550903249047027
25,3840.607666015625,0.3475515142121025
26,3841.4931640625,0.16576260737365467
27,3842.376953125,0.08077229378861456
28,3843.262939453125,0.23303036160029478
29,3844.147216796875,0.3273291383202094
30,3845.031494140625,0.3175692486481103
31,3845.918212890625,0.3333492925453312
32,3846.802978515625,0.28651916659865084
33,3847.68994140625,0.01594047498263994
34,3848.5751953125,0.2756983906885961
35,3849.462646484375,0.2009621613769979
36,3850.34814453125,0.12164703788634984
37,3851.23388671875,0.20941721887970316
38,3852.1220703125,0.058565089923989046
39,3853.00830078125,-0.14269478584218118
40,3853.896728515625,0.050286007291638284
41,3854.783203125,0.000933812026743376
42,3855.672119140625,0.09079157544761488
43,3856.55908203125,-0.03245105764571093
44,3857.4462890625,-0.1011293796298394
45,3858.3359375,-0.06738185500761504
46,3859.223388671875,-0.013774666072858512
47,3860.113525390625,-0.006913706791240882
48,3861.00146484375,-0.09204653657837002
49,3861.891845703125,-0.17587291361104773
50,3862.7802734375,-0.08166762793492326
51,3863.6689453125,0.017061594422342945
52,3864.559814453125,-0.0018028906118049011
53,3865.44873046875,0.08404847286442459
54,3866.340087890625,0.023600624778191717
55,3867.229736328125,-0.21277181181243796
56,3868.121337890625,-0.02753216589417
57,3869.01123046875,0.1881743687362809
58,3869.9013671875,0.052770895715888964
59,3870.793701171875,0.032332318819378064
60,3871.68408203125,0.08947263919009832
61,3872.576904296875,0.14558974632378183
62,3873.4677734375,-0.06185904516503254
63,3874.361083984375,0.05147012053531094
64,3875.25244140625,0.17445536696270783
65,3876.143798828125,0.22213148604238145
66,3877.03759765625,0.21731755525076815
67,3877.9296875,0.25090617947499294
68,3878.823974609375,0.3664292319482446
69,3879.716064453125,0.43270329407816394
70,3880.61083984375,0.37308174725369353
71,3881.503662109375,0.42632522452783894
72,3882.396484375,0.3156803848179412
73,3883.291748046875,0.38932619931974183
74,3884.18505859375,0.3845665269822912
75,3885.080810546875,0.44533505268323775
76,3885.974609375,0.3517559198622357
77,3886.87060546875,0.34928424638061895
78,3887.764892578125,0.5643423191089195
79,3888.6591796875,0.5006303606848619
80,3889.555908203125,0.31918853738180875
81,3890.45068359375,0.31586269608098566
82,3891.347900390625,0.48017736196269956
83,3892.2431640625,0.48720429102794527
84,3893.140625,0.37009648179129184
85,3894.0361328125,0.4662024785160403
86,3894.93408203125,0.38961093760193444
87,3895.830078125,0.2593508331282789
88,3896.726318359375,0.36979461973805666
89,3897.625,0.3783557691659933
90,3898.521728515625,0.2826372018295143
91,3899.420654296875,0.3532212576161382
92,3900.317626953125,0.23280075145508447
93,3901.217041015625,0.42035019906452364
94,3902.114501953125,0.3413897902126115
95,3903.01220703125,0.25226502723778516
96,3903.912353515625,0.12754314263266184
97,3904.810302734375,0.015045595439316129
98,3905.710693359375,0.11484647536201895
99,3906.609375,0.17903374462791743
100,3907.51025390625,-0.06428885667488941
101,3908.408935546875,-0.047269165757305165
102,3909.30810546875,-0.207568596928293
103,3910.209716796875,-0.06431747459461479
104,3911.109130859375,0.014047559907330483
105,3912.010986328125,-0.09361548827577373
106,3912.9111328125,0.04434539032013132
107,3913.813232421875,0.05186891066032404
108,3914.713623046875,-0.13096137277187403
109,3915.6142578125,0.07590375035340868
110,3916.517333984375,0.008133004563290953
111,3917.418212890625,0.06168647470165107
112,3918.321533203125,-0.1062700360421139
113,3919.222900390625,-0.004812125462461214
114,3920.126708984375,0.033570429722133005
115,3921.028564453125,-0.08634133525900031
116,3921.9306640625,-0.10958317190289082
117,3922.8349609375,-0.03288211833482228
118,3923.7373046875,-0.02055628508734738
119,3924.64208984375,-0.05628884047739139
120,3925.544921875,-0.03101321083768553
121,3926.4501953125,0.1581251208370179
122,3927.353515625,0.07804958616506198
123,3928.257080078125,0.0749252770168723
124,3929.162841796875,0.12570438588561736
125,3930.066650390625,0.0021248073651874283
126,3930.972900390625,0.007302460391489597
127,3931.87744140625,0.06580599372308056
128,3932.783935546875,-0.07228759739810958
129,3933.688720703125,-0.18927496866158144
130,3934.59375,-0.06776054974586353
131,3935.5009765625,0.09344888644011061
132,3936.40625,0.06155565351639866
133,3937.31396484375,0.02564261560905543
134,3938.219970703125,-0.0036496193917379765
135,3939.1279296875,0.10209817147585559
136,3940.0341796875,0.15493427566575815
137,3940.940673828125,0.15461657007152602
138,3941.849365234375,0.21036222515778297
139,3942.756103515625,0.17748166485087322
140,3943.665283203125,0.05061900267416493
141,3944.572509765625,0.1219108756321725
142,3945.482177734375,0.05541078242683839
143,3946.389892578125,0.2326052800451923
144,3947.2978515625,0.0346401948645567
145,3948.2080078125,-0.0033451136830183682
