,wave,flux
0,3800.142578125,-0.07160696040954019
1,3801.018798828125,-0.02001230118523524
2,3801.893310546875,-0.00852319106467888
3,3802.77001953125,-0.02407346252051803
4,3803.644775390625,-0.021493158522689054
5,3804.52197265625,0.010263020429463768
6,3805.397216796875,0.035052733925251024
7,3806.272705078125,0.007854439754538417
8,3807.150390625,0.05324280673767199
9,3808.026123046875,0.14388197138080022
10,3808.904296875,0.13312050384686108
11,3809.780517578125,0.057020032434709995
12,3810.658935546875,0.02490477608720786
13,3811.53564453125,-0.08227992302832746
14,3812.41259765625,-0.1298835461284976
15,3813.291748046875,-0.08360794713316613
16,3814.1689453125,-0.12687053820558541
17,3815.04833984375,-0.14904740811115083
18,3815.926025390625,-0.0021915047885040866
19,3816.805908203125,-0.07830913668346612
20,3817.68408203125,-0.08756794730652513
21,3818.562255859375,-0.12712372510359443
22,3819.44287109375,-0.09186626878321891
23,3820.321533203125,-0.0780687337615748
24,3821.202392578125,-0.19156536533848578
25,3822.08154296875,-0.07202809537900978
26,3822.962890625,-0.05506733319773655
27,3823.84228515625,0.09073037802703153
28,3824.72412109375,0.20010403132011959
29,3825.60400390625,0.23665477096065815
30,3826.484130859375,0.31666898223780293
31,3827.366455078125,0.3044728574596585
32,3828.2470703125,0.35591999869647645
33,3829.129638671875,0.4256739185820406
34,3830.0107421875,0.4069109298507033
35,3830.893798828125,0.3584334567464987
36,3831.775146484375,0.3556241380366435
37,3832.65673828125,0.2334003281424755
38,3833.54052734375,0.23903528686256337
39,3834.42236328125,0.23923006941957214
40,3835.306640625,0.2160649525213322
41,3836.188720703125,0.17070476567698734
42,3837.073486328125,0.11498771131205221
43,3837.9560546875,0.14011068756872394
44,3838.839111328125,0.10045985367550789
45,3839.724365234375,0.2042763921467095
46,3840.607666015625,0.190019161875004
47,3841.4931640625,0.11845684167880625
48,3842.376953125,0.21625062104146475
49,3843.262939453125,0.13241362575441484
50,3844.147216796875,0.20644432619997816
51,3845.031494140625,0.20687033097612503
52,3845.918212890625,0.1560314578459202
53,3846.802978515625,0.14029646783492655
54,3847.68994140625,0.11733973284667895
55,3848.5751953125,-0.021109114879636348
56,3849.462646484375,-0.02439848671863622
57,3850.34814453125,0.015238827917211404
58,3851.23388671875,-0.03163194684500762
59,3852.1220703125,-0.044323877099402685
60,3853.00830078125,0.0327519298207522
61,3853.896728515625,-0.18770135356012949
62,3854.783203125,-0.08628751112775399
63,3855.672119140625,-0.0806297269700644
64,3856.55908203125,-0.1399642180848302
65,3857.4462890625,-0.1210411817397759
66,3858.3359375,-0.04931154409308737
67,3859.223388671875,-0.046679965155433295
68,3860.113525390625,-0.1370803885893301
69,3861.00146484375,-0.13087999280104898
70,3861.891845703125,-0.08518979952689627
71,3862.7802734375,-0.07382169888246244
72,3863.6689453125,-0.08789875664496821
73,3864.559814453125,-0.106464231161053
74,3865.44873046875,-0.05810086109964292
75,3866.340087890625,-0.07936174781678355
76,3867.229736328125,-0.07617659436404613
77,3868.121337890625,-0.0535847898089422
78,3869.01123046875,-0.08124277789700715
79,3869.9013671875,-0.01872936949283856
80,3870.793701171875,-0.0657074693188303
81,3871.68408203125,-0.03635084130695354
82,3872.576904296875,-0.005598780557738795
83,3873.4677734375,-0.011463030947212516
84,3874.361083984375,0.033130436092781546
85,3875.25244140625,0.12677826963043334
86,3876.143798828125,0.16356958981215686
87,3877.03759765625,0.19841987059197552
88,3877.9296875,0.2769949502510492
89,3878.823974609375,0.40898402401236716
90,3879.716064453125,0.5082606297551991
91,3880.61083984375,0.432448222643159
92,3881.503662109375,0.5733695392170539
93,3882.396484375,0.5362340598468656
94,3883.291748046875,0.4440648401604533
95,3884.18505859375,0.43067526453994726
96,3885.080810546875,0.4076571693852744
97,3885.974609375,0.3358031504601575
98,3886.87060546875,0.3560948458031897
99,3887.764892578125,0.30243573666459367
100,3888.6591796875,0.24604317250040747
101,3889.555908203125,0.2953994001397255
102,3890.45068359375,0.37073667722588094
103,3891.347900390625,0.2357734582671175
104,3892.2431640625,0.21896477201492895
105,3893.140625,0.20418228769306854
106,3894.0361328125,0.2222455711107026
107,3894.93408203125,0.29930052401011165
108,3895.830078125,0.37101393242622943
109,3896.726318359375,0.38750965265745335
110,3897.625,0.38706757743414694
111,3898.521728515625,0.40832516285988446
112,3899.420654296875,0.4060612572194964
113,3900.317626953125,0.3369886753901107
114,3901.217041015625,0.24682057848002353
115,3902.114501953125,0.24041218609060466
116,3903.01220703125,0.08214770021241527
117,3903.912353515625,0.006965779347929015
118,3904.810302734375,0.00562608949353962
119,3905.710693359375,0.02082414857216272
120,3906.609375,0.03757862206182073
121,3907.51025390625,0.009243003987333109
122,3908.408935546875,0.08121209348390095
123,3909.30810546875,0.03173171451546834
124,3910.209716796875,0.00092766813397283
125,3911.109130859375,0.04458285383937686
126,3912.010986328125,0.05180436832405238
127,3912.9111328125,0.04986024845867346
128,3913.813232421875,-0.04227070734811516
129,3914.713623046875,0.004369921182433002
130,3915.6142578125,0.0123137516196744
131,3916.517333984375,-0.01613366173709239
132,3917.418212890625,0.06757423563570954
133,3918.321533203125,0.038441605449239045
134,3919.222900390625,0.0714793983279354
135,3920.126708984375,0.09815006549306067
136,3921.028564453125,0.10353082383543821
137,3921.9306640625,0.16131896329168902
138,3922.8349609375,0.28968607199052526
139,3923.7373046875,0.3376153561247198
140,3924.64208984375,0.49246617014268407
141,3925.544921875,0.5175883491639595
142,3926.4501953125,0.5578375184115342
143,3927.353515625,0.5935146481709936
144,3928.257080078125,0.4796780419626239
